Niche,Business Name,Contact Person,Phone Number,Location,Google Rating,Review Count,Profile Claimed?,Google Maps URL,Lead Score,Priority,Social Presence,Web Search Verification,Source
Coorg/Wayanad/Ooty Resorts,Green Mountain Villa,,+91 90870 66488,,4.7,62,Unknown,https://www.google.com/maps/place/Green+Mountain+Villa/data=!4m10!3m9!1s0x3ba8bddfeae1adf3:0xfafb68a97f994af8!5m2!4m1!1i2!8m2!3d11.4138152!4d76.6910525!16s%2Fg%2F11x_cqmx8x!19sChIJ863h6t-9qDsR-EqZf6lo-_o?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Coorg/Wayanad/Ooty Resorts,Natures Retreat Resort Ooty,,+91 78250 51515,HPF GUEST HOUSE,3.7,116,Unknown,https://www.google.com/maps/place/Natures+Retreat+Resort+Ooty/data=!4m7!3m6!1s0x3ba8bd9e48c83289:0x2176ed46a6b88e6f!8m2!3d11.4295186!4d76.6701134!16s%2Fg%2F11stst_44r!19sChIJiTLISJ69qDsRb464pkbtdiE?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Coorg/Wayanad/Ooty Resorts,Skyblue Resort,,+91 94477 95491,,3.8,115,Unknown,https://www.google.com/maps/place/Skyblue+Resort/data=!4m10!3m9!1s0x3ba8bd7d2e80ac71:0x50886ac478c53878!5m2!4m1!1i2!8m2!3d11.4024724!4d76.6766219!16s%2Fg%2F11f2wf18lq!19sChIJcayALn29qDsReDjFeMRqiFA?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Gulf Restaurants,SEERA - Indian Cuisine,,+966 53 509 0965,REZA6136,3.9,1451,Unknown,https://www.google.com/maps/place/SEERA+-+Indian+Cuisine/data=!4m7!3m6!1s0x3e2f05ae2009fdd3:0xaf89837557247602!8m2!3d24.6799665!4d46.7315431!16s%2Fg%2F11k3zf5h2_!19sChIJ0_0JIK4FLz4RAnYkV3WDia8?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,"Hermanus Guest Rooms, Hermanus",,+27 72 441 2666,,4.6,73,Unknown,"https://www.google.com/maps/place/Hermanus+Guest+Rooms,+Hermanus/data=!4m10!3m9!1s0x1dce0babf9b61a9d:0xd04c581e0ead5ff6!5m2!4m1!1i2!8m2!3d-34.4185469!4d19.228946!16s%2Fg%2F11jrvnnh43!19sChIJnRq2-asLzh0R9l-tDh5YTNA?authuser=0&hl=en&rclk=1",63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,White Pearl,,+27 82 828 0629,,5.0,33,Unknown,https://www.google.com/maps/place/White+Pearl/data=!4m10!3m9!1s0x1dce0b0c46e3ffff:0x3d80881772f5965!5m2!4m1!1i2!8m2!3d-34.4277863!4d19.2276459!16s%2Fg%2F11t424038z!19sChIJ___jRgwLzh0RZVkvd4EI2AM?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,Shore's Edge Guest House,,+27 76 241 4884,,4.8,58,Unknown,https://www.google.com/maps/place/Shore%27s+Edge+Guest+House/data=!4m10!3m9!1s0x1dce0b3b0c2e50a9:0x753ed2026dad17a4!5m2!4m1!1i2!8m2!3d-34.427686!4d19.1937204!16s%2Fg%2F12hlhd60w!19sChIJqVAuDDsLzh0RpBetbQLSPnU?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,PrideInn Hotel Mombasa City,,+254 709 532000,,4.2,1381,No,https://www.google.com/maps/place/PrideInn+Hotel+Mombasa+City/data=!4m10!3m9!1s0x184012d8c156fc9d:0x8c82a7d72a4ba3bb!5m2!4m1!1i2!8m2!3d-4.059031!4d39.6662464!16s%2Fg%2F11h1d93x4!19sChIJnfxWwdgSQBgRu6NLKtengow?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,Tash Place,,+234 803 466 6768,"Tash Place, TYTO Pagoda Mall 31B Admiralty Way opposite Brasas's Place Lekki Phase 1",4.5,46,Unknown,https://www.google.com/maps/place/Tash+Place/data=!4m7!3m6!1s0x103b930ed38703f7:0xa0bbd08fe0269561!8m2!3d6.4482167!4d3.4718805!16s%2Fg%2F11f317gy9q!19sChIJ9wOH0w6TOxARYZUm4I_Qu6A?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,RARA UNISEX SALON,,+234 802 286 1110,"Shop A2 POLYSONIC MALL, Point Rd",4.9,41,Unknown,https://www.google.com/maps/place/RARA+UNISEX+SALON/data=!4m7!3m6!1s0x103b8bc9a348d9d1:0xd1cdb0fca7dd2bbd!8m2!3d6.4501876!4d3.3634642!16s%2Fg%2F11n_w_gmp8!19sChIJ0dlIo8mLOxARvSvdp_ywzdE?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,Fasha Lagos,,+234 913 500 2555,11 Aliu Animashaun Ave,4.8,85,Unknown,https://www.google.com/maps/place/Fasha+Lagos/data=!4m7!3m6!1s0x103bf5fb7d0d5c59:0x44271f803a456baf!8m2!3d6.4340921!4d3.4604434!16s%2Fg%2F11vjhn3dtj!19sChIJWVwNffv1OxARr2tFOoAfJ0Q?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,Precious beauty and salon international,,+234 806 732 1057,1&2 Igando Rd,4.7,43,Unknown,https://www.google.com/maps/place/Precious+beauty+and+salon+international/data=!4m7!3m6!1s0x103b8f487e385d25:0x79f777ccaf2dcce0!8m2!3d6.5464242!4d3.2656412!16s%2Fg%2F11fmlkzjmg!19sChIJJV04fkiPOxAR4Mwtr8x393k?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,"Doramelia Naturals, Natural Hair Salon, Chevron, Lekki - Salon, Wigs, Weaves, Hair products",,+234 806 293 6738,"Buckingham Court 5, Alternative Road, off Chevron Drive",4.9,30,Unknown,"https://www.google.com/maps/place/Doramelia+Naturals,+Natural+Hair+Salon,+Chevron,+Lekki+-+Salon,+Wigs,+Weaves,+Hair+products/data=!4m7!3m6!1s0x103bf73f24c2404b:0x4970732fd3fd1b3f!8m2!3d6.4478401!4d3.535425!16s%2Fg%2F11k4vd7wld!19sChIJS0DCJD_3OxARPxv90y9zcEk?authuser=0&hl=en&rclk=1",63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,Boltimax Beauty Salon,,+234 704 818 5141,Plot 65b Fola Osibo Rd,4.5,46,Unknown,https://www.google.com/maps/place/Boltimax+Beauty+Salon/data=!4m7!3m6!1s0x46dc7d3196774ba3:0xeb08b7017529859e!8m2!3d6.4426766!4d3.4700098!16s%2Fg%2F11td3ltb_b!19sChIJo0t3ljF93EYRnoUpdQG3COs?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,Studio M,,+234 818 654 3437,54B Itafaji Rd,4.9,66,Unknown,https://www.google.com/maps/place/Studio+M/data=!4m7!3m6!1s0x103b8b53fa15d463:0xf4846188d0a67817!8m2!3d6.4579105!4d3.4131741!16s%2Fg%2F11hmy3r2yv!19sChIJY9QV-lOLOxARF3im0IhhhPQ?authuser=0&hl=en&rclk=1,63,Warm,none,no comparable tokens in name,Google Maps
Nigeria Hair Salons,The Essence beauty salon and spa,,+234 913 999 6418,"CGJV+V69, Oba Akinloye Dr",4.9,23,Unknown,https://www.google.com/maps/place/The+Essence+beauty+salon+and+spa/data=!4m7!3m6!1s0x103bf7006986efd9:0x16fd668ab9f1547d!8m2!3d6.4321583!4d3.5431535!16s%2Fg%2F11wjdtk55p!19sChIJ2e-GaQD3OxARfVTxuYpm_RY?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,Experience Tolu Bobby,,+234 802 815 8413,"9 Ayodele Okeowo Street by Deeperlife Church, Ifako",4.7,49,Unknown,https://www.google.com/maps/place/Experience+Tolu+Bobby/data=!4m7!3m6!1s0x103bf5f52dd11971:0xe2e24323559d2583!8m2!3d6.5557048!4d3.3870818!16s%2Fg%2F11stg0m3nt!19sChIJcRnRLfX1OxARgyWdVSND4uI?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,LA FINURA SALON,,+234 815 461 3990,156 Ogunlana Dr,4.9,35,Unknown,https://www.google.com/maps/place/LA+FINURA+SALON/data=!4m7!3m6!1s0x103b8d646199ef43:0xac0981262052a8a7!8m2!3d6.5031944!4d3.351165!16s%2Fg%2F11l2lktm78!19sChIJQ--ZYWSNOxARp6hSICaBCaw?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,Martinbis Hair Salon,,+234 802 120 5948,40 Ogudu Rd,5.0,53,Unknown,https://www.google.com/maps/place/Martinbis+Hair+Salon/data=!4m7!3m6!1s0x103b93fd4419df99:0xaeea086f2e17f45c!8m2!3d6.5870374!4d3.3823956!16s%2Fg%2F11mr_k492q!19sChIJmd8ZRP2TOxARXPQXLm8I6q4?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,MIDEDREADS SALON,,+234 906 670 8063,"17 Davies Cres, Igbogbo Rd",4.8,78,Unknown,https://www.google.com/maps/place/MIDEDREADS+SALON/data=!4m7!3m6!1s0x103b94759a725933:0x6e0ba69ff599f1b0!8m2!3d6.6004048!4d3.4943046!16s%2Fg%2F11c1ww5xb_!19sChIJM1lymnWUOxARsPGZ9Z-mC24?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,Ujinni's Hair Clinique,,+234 802 700 3528,9 Adeyemi Odukomaya St,4.5,97,Unknown,https://www.google.com/maps/place/Ujinni%27s+Hair+Clinique/data=!4m7!3m6!1s0x103b9255459965c3:0xb465bb4316b9693f!8m2!3d6.6133871!4d3.3733867!16s%2Fg%2F11c27csbcz!19sChIJw2WZRVWSOxARP2m5FkO7ZbQ?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,B salon unisex hair & beauty salon,,+234 708 112 1830,"2, 4 Adeola Odeku St",4.7,25,Unknown,https://www.google.com/maps/place/B+salon+unisex+hair+%26+beauty+salon/data=!4m7!3m6!1s0x103b8bccc7ed45fb:0xf7fe3f484f7ecc46!8m2!3d6.4296783!4d3.4094699!16s%2Fg%2F11t6t_22_d!19sChIJ-0Xtx8yLOxARRsx-T0g__vc?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,Fadi Hair Saloon for Men,,+234 802 212 5500,231 Muri Okunola St,4.8,78,Unknown,https://www.google.com/maps/place/Fadi+Hair+Saloon+for+Men/data=!4m7!3m6!1s0x103bf52d6783347b:0x1be315a0bde24bc2!8m2!3d6.4324551!4d3.4371205!16s%2Fg%2F11gc8gvhjv!19sChIJezSDZy31OxARwkvivaAV4xs?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,A107 Unisex Salon,,+234 806 148 2804,16 Adeola Hopewell St,4.9,71,Unknown,https://www.google.com/maps/place/A107+Unisex+Salon/data=!4m7!3m6!1s0x103bf5ee7221423b:0x4cb7251d08daa8ff!8m2!3d6.4338812!4d3.4296643!16s%2Fg%2F11tp955xqv!19sChIJO0Ihcu71OxAR_6jaCB0lt0w?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,D Precious Touch Hair and Beauty Salon,,+234 703 289 2126,"Agungi, 13, Agungi Ajiran Road lekki, 2 Lekki - Epe Expy",5.0,22,Unknown,https://www.google.com/maps/place/D+Precious+Touch+Hair+and+Beauty+Salon/data=!4m7!3m6!1s0x103bf7c30d230021:0x7260cfd435ab6812!8m2!3d6.441287!4d3.5161034!16s%2Fg%2F11htn1fyr6!19sChIJIQAjDcP3OxAREmirNdTPYHI?authuser=0&hl=en&rclk=1,63,Warm,none,search failed: ConnectError: ConnectError('error sending request for url (https://www.startpage.com/) > client error (Connect) > tcp connect error > Connection refused (os error 111)') (checked 2x),Google Maps
Nigeria Hair Salons,Hair force beauty salons... Abuja Near by,,+234 803 303 5941,5 Lobito Cres,5.0,69,Unknown,https://www.google.com/maps/place/Hair+force+beauty+salons...+Abuja+Near+by/data=!4m7!3m6!1s0x104e0b3199d31ed1:0x40d2df781417933e!8m2!3d9.0718608!4d7.4900163!16s%2Fg%2F11l5hbm4tc!19sChIJ0R7TmTELThARPpMXFHjf0kA?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,Nakia Beauty Bar| Abuja Salon,,+234 810 783 4886,46 Kumasi Cres,4.8,84,Unknown,https://www.google.com/maps/place/Nakia+Beauty+Bar%7C+Abuja+Salon/data=!4m7!3m6!1s0x104e0b4444bdc041:0xc12098cdbafbea4d!8m2!3d9.08018!4d7.4777169!16s%2Fg%2F11t73j3xnq!19sChIJQcC9REQLThARTer7us2YIME?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,Ech Beauty Salon in Abuja,,+234 707 778 6937,"291 Enugu St, off Lagos Crescent",5.0,50,Unknown,https://www.google.com/maps/place/Ech+Beauty+Salon+in+Abuja/data=!4m7!3m6!1s0x104e0b86e68d2a39:0x659a5898806cb8f7!8m2!3d9.0235361!4d7.4879599!16s%2Fg%2F11s5tv1c66!19sChIJOSqN5oYLThAR97hsgJhYmmU?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,Uchis Beauty Lounge,,+234 905 551 1127,"1 Moundou St, off Dakala Street",4.6,46,Unknown,https://www.google.com/maps/place/Uchis+Beauty+Lounge/data=!4m7!3m6!1s0x104e0b148afac195:0xeaec2d63a539c703!8m2!3d9.080271!4d7.465471!16s%2Fg%2F11qnhbsc29!19sChIJlcH6ihQLThARA8c5pWMt7Oo?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Nigeria Hair Salons,Zoo Bangs Limited,,+234 806 362 1019,110 Adetokunbo Ademola Cres,4.4,149,No,https://www.google.com/maps/place/Zoo+Bangs+Limited/data=!4m7!3m6!1s0x104e0b7e6699f031:0x6e31609452a53636!8m2!3d9.0733551!4d7.4761021!16s%2Fg%2F11h22jdxbx!19sChIJMfCZZn4LThARNjalUpRgMW4?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,City Boss Realtors,,+254 713 111106,Marcus Garvey,4.7,44,Unknown,https://www.google.com/maps/place/City+Boss+Realtors/data=!4m7!3m6!1s0x182f1142d87615f7:0x46c78a7052bb3168!8m2!3d-1.2970043!4d36.791493!16s%2Fg%2F11sgkymtfy!19sChIJ9xV22EIRLxgRaDG7UnCKx0Y?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,𝐉𝐎𝐂𝐇𝐀𝐎-𝐋𝐈𝐍𝐊𝐒𝐇𝐎𝐌𝐄 (𝐊) 𝐋𝐓𝐃,,+254 736 283088,Off Mikindani-Aldina Rd wema plaza,5.0,53,Unknown,https://www.google.com/maps/place/%F0%9D%90%89%F0%9D%90%8E%F0%9D%90%82%F0%9D%90%87%F0%9D%90%80%F0%9D%90%8E-%F0%9D%90%8B%F0%9D%90%88%F0%9D%90%8D%F0%9D%90%8A%F0%9D%90%92%F0%9D%90%87%F0%9D%90%8E%F0%9D%90%8C%F0%9D%90%84+%28%F0%9D%90%8A%29+%F0%9D%90%8B%F0%9D%90%93%F0%9D%90%83/data=!4m7!3m6!1s0x184073f40dc57f9b:0xa57fee48fec8a360!8m2!3d-4.0048553!4d39.6286904!16s%2Fg%2F11p_7b0pqc!19sChIJm3_FDfRzQBgRYKPI_kjuf6U?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Reaza Enterprises,,+254 733 417665,,5.0,40,Unknown,https://www.google.com/maps/place/Reaza+Enterprises/data=!4m7!3m6!1s0x1840132e92f019f3:0x5948952e5780eaba!8m2!3d-4.0507256!4d39.6967843!16s%2Fg%2F11rwp_vxk5!19sChIJ8xnwki4TQBgRuuqAVy6VSFk?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Jambura Homes - Furnished Apartments (AirBnB),,+254 720 137025,"Off Links Road, Near the Beach, Opposite Nyali Center (Mall)",4.9,19,Unknown,https://www.google.com/maps/place/Jambura+Homes+-+Furnished+Apartments+%28AirBnB%29/data=!4m7!3m6!1s0x1840130672c35197:0xa3fc5629c4217fb0!8m2!3d-4.0240535!4d39.7220296!16s%2Fg%2F11ygr9y5n4!19sChIJl1HDcgYTQBgRsH8hxClW_KM?authuser=0&hl=en&rclk=1,63,Warm,link_in_bio,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Favorland Ventures,,+254 759 282987,Shimoni fisheries,3.9,627,Unknown,https://www.google.com/maps/place/Favorland+Ventures/data=!4m7!3m6!1s0x18400dba154618ff:0xc04f923ff59dc0ef!8m2!3d-4.0010215!4d39.7061086!16s%2Fg%2F11h0z2vjd!19sChIJ_xhGFboNQBgR78Cd9T-ST8A?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Gerchino Homes,,+254 755 955511,,5.0,22,Unknown,https://www.google.com/maps/place/Gerchino+Homes/data=!4m7!3m6!1s0xae6db545dd8a7477:0xaca5bf608181f70a!8m2!3d-4.0251308!4d39.6959939!16s%2Fg%2F11lyrxw_n_!19sChIJd3SK3UW1ba4RCveBgWC_paw?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Beach Road Apartments,,+254 722 784692,"XM7X+HJJ, Off Beach Rd",4.3,228,No,https://www.google.com/maps/place/Beach+Road+Apartments/data=!4m7!3m6!1s0x1840127ce82e3045:0x860c60a9a3dd5679!8m2!3d-4.0331724!4d39.6965034!16s%2Fg%2F11f2y493h4!19sChIJRTAu6HwSQBgReVbdo6lgDIY?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,NOLCARE AIRBnB KISUMU,,+254 708 662095,NHC apartments,5.0,25,Unknown,https://www.google.com/maps/place/NOLCARE+AIRBnB+KISUMU/data=!4m7!3m6!1s0x182aa57ce11364d3:0xeec1c73d764b38c0!8m2!3d-0.0737018!4d34.772977!16s%2Fg%2F11yj0syk4y!19sChIJ02QT4XylKhgRwDhLdj3Hwe4?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,QORA Homes,,+254 791 586758,"NHC Apartments, off kakamega road",5.0,27,Unknown,https://www.google.com/maps/place/QORA+Homes/data=!4m7!3m6!1s0x17803dca4810ea63:0x78e85aed20276961!8m2!3d-0.0738713!4d34.7729785!16s%2Fg%2F11y4qlz61b!19sChIJY-oQSMo9gBcRYWknIO1a6Hg?authuser=0&hl=en&rclk=1,63,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Bangalore Dental Clinics,Lathika Dental Clinic,,+91 80 2526 4149,"584, 6th Cross Road, 10th Main Road, New Thippasandra, HAL 3rd Stage, near Miranda School",4.7,56,No,https://www.google.com/maps/place/Lathika+Dental+Clinic/data=!4m7!3m6!1s0x3bae1401cb6c0aa7:0xfaa0175b4071c32!8m2!3d12.9693293!4d77.6507514!16s%2Fg%2F1wb8s42r!19sChIJpwpsywEUrjsRMhwHtHUBqg8?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Bangalore Dental Clinics,Shree Vinayaka Dental & Health Care Centre,,+91 80 2528 9937,"XJHQ+2P6, 9th A Main Rd",4.5,40,No,https://www.google.com/maps/place/Shree+Vinayaka+Dental+%26+Health+Care+Centre/data=!4m7!3m6!1s0x3bae16a454c75a61:0x9ef75f357922dc4b!8m2!3d12.9775473!4d77.6392687!16s%2Fg%2F1pty8zhyv!19sChIJYVrHVKQWrjsRS9wieTVf954?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Bangalore Dental Clinics,Denticare,,+91 94480 24457,"19, Paramahansa Yogananda Rd",5.0,41,No,https://www.google.com/maps/place/Denticare/data=!4m7!3m6!1s0x3bae16a153b1df53:0x93366456731087b9!8m2!3d12.9736929!4d77.6359282!16s%2Fg%2F1z44qthkj!19sChIJU9-xU6EWrjsRuYcQc1ZkNpM?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Bangalore Dental Clinics,Dr. Gangadhara’s Dental Surgery,,+91 80503 53544,"No 8, Church Street, Road, opposite Adhunik Alpine, next to Murthal Paratha Co",4.2,22,Unknown,https://www.google.com/maps/place/Dr.+Gangadhara%E2%80%99s+Dental+Surgery/data=!4m7!3m6!1s0x3bae0dfe9c1f02a9:0x4f2475b9e0d5560f!8m2!3d12.9710387!4d77.7506236!16s%2Fg%2F1tf46l9k!19sChIJqQIfnP4NrjsRD1bV4Ll1JE8?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Coorg/Wayanad/Ooty Resorts,Kanva Star Resorts,,+91 98450 28063,,3.8,2402,No,https://www.google.com/maps/place/Kanva+Star+Resorts/data=!4m10!3m9!1s0x3bae6ae1d01d2223:0x121532aa278203fc!5m2!4m1!1i2!8m2!3d12.8515009!4d77.6058727!16s%2Fg%2F1thkq3xh!19sChIJIyId0OFqrjsR_AOCJ6oyFRI?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Coorg/Wayanad/Ooty Resorts,Euro Valley Homestay,,+91 94485 04653,,4.4,84,Unknown,https://www.google.com/maps/place/Euro+Valley+Homestay/data=!4m10!3m9!1s0x3ba4fff71401a5db:0x7ee5497fc61dede!5m2!4m1!1i2!8m2!3d12.42509!4d75.70045!16s%2Fg%2F11b7q8j6jz!19sChIJ26UBFPf_pDsR3t5h_JdU7gc?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Coorg/Wayanad/Ooty Resorts,Hill view home stay,,+91 70261 92435,,4.4,34,Unknown,https://www.google.com/maps/place/Hill+view+home+stay/data=!4m10!3m9!1s0x3ba5007a6b8a3ed7:0x96d3c96378b7b75b!5m2!4m1!1i2!8m2!3d12.4310538!4d75.7498295!16s%2Fg%2F11dzzztlsm!19sChIJ1z6Ka3oApTsRW7e3eGPJ05Y?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Coorg/Wayanad/Ooty Resorts,Roshan Homestay,,+91 94838 26003,,4.4,42,Unknown,https://www.google.com/maps/place/Roshan+Homestay/data=!4m10!3m9!1s0x3ba5007833984afb:0xc58e183d136f83ac!5m2!4m1!1i2!8m2!3d12.4265151!4d75.7497866!16s%2Fg%2F1q62jk1s1!19sChIJ-0qYM3gApTsRrINvEz0YjsU?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Coorg/Wayanad/Ooty Resorts,J R Mist Valley Inn,,+91 99651 04600,,3.4,185,Unknown,https://www.google.com/maps/place/J+R+Mist+Valley+Inn/data=!4m10!3m9!1s0x3ba8bdbbfeacf08b:0x3ba4a89ff8eb41b6!5m2!4m1!1i2!8m2!3d11.4294593!4d76.7044388!16s%2Fg%2F11c59s4421!19sChIJi_Cs_ru9qDsRtkHr-J-opDs?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Coorg/Wayanad/Ooty Resorts,Jevis Daffodils rooms and cottage,,+91 97869 70446,,4.2,83,Unknown,https://www.google.com/maps/place/Jevis+Daffodils+rooms+and+cottage/data=!4m10!3m9!1s0x3ba8bd506b9a31f7:0x2feb55a2c9b48861!5m2!4m1!1i2!8m2!3d11.4034002!4d76.7046777!16s%2Fg%2F11frnhkxqf!19sChIJ9zGaa1C9qDsRYYi0yaJV6y8?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Gulf Restaurants,Cafe Naseem,,+971 6 714 5582,Sheikh Humaid Bin Rashid Al Nuaimi Al Nakheel district,4.2,43,Unknown,https://www.google.com/maps/place/Cafe+Naseem/data=!4m7!3m6!1s0x3e5f57741c876485:0xcd37f9a2d5ca4e7d!8m2!3d25.4227837!4d55.4421863!16s%2Fg%2F11clwjdkrv!19sChIJhWSHHHRXXz4RfU7K1aL5N80?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
Gulf Restaurants,Cusina Restaurant Jeddah,,+966 55 666 8023,"إبداع المنسوجات, Al Makarunah Rd",4.4,89,Unknown,https://www.google.com/maps/place/Cusina+Restaurant+Jeddah/data=!4m7!3m6!1s0x15c3d13626bf3339:0x12be934306072f81!8m2!3d21.5757875!4d39.1894531!16s%2Fg%2F11wvmy2x6z!19sChIJOTO_JjbRwxURgS8HBkOTvhI?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,Craftsmanship By Design,,+27 78 721 9060,,4.3,71,Unknown,https://www.google.com/maps/place/Craftsmanship+By+Design/data=!4m10!3m9!1s0x1e950e85e6365ecf:0x72d567d4890710fe!5m2!4m1!1i2!8m2!3d-26.2050835!4d28.058961!16s%2Fg%2F11j8k8zkyc!19sChIJz1425oUOlR4R_hAHidRn1XI?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,Hotel Metro Lodge Marine Parade,,+27 62 563 4016,Straightforward lodging near the beach,4.2,85,Unknown,https://www.google.com/maps/place/Hotel+Metro+Lodge+Marine+Parade/data=!4m10!3m9!1s0x1ef7a9c83c786047:0x2f0648a38678a171!5m2!4m1!1i2!8m2!3d-29.85574!4d31.038186!16s%2Fg%2F11ghtnd_ph!19sChIJR2B4PMip9x4RcaF4hqNIBi8?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,Nantucket Guest House in Hermanus,,+27 82 779 1716,,4.3,89,Unknown,https://www.google.com/maps/place/Nantucket+Guest+House+in+Hermanus/data=!4m10!3m9!1s0x1dce097af9b8edef:0x175d80294845165c!5m2!4m1!1i2!8m2!3d-34.407867!4d19.292926!16s%2Fg%2F11b6dywxl2!19sChIJ7-24-XoJzh0RXBZFSCmAXRc?authuser=0&hl=en&rclk=1,58,Warm,none,no matching own-domain result in top results (checked 2x),Google Maps
