Business Name,Contact Person,Phone Number,Location,Google Rating,Review Count,Profile Claimed?,Google Maps URL,Website URL,Source
Beverly villa ooty,,+91 75985 25999,,4.8,5788,Unknown,https://www.google.com/maps/place/Beverly+villa+ooty/data=!4m10!3m9!1s0x3ba8bd7ce9fa4101:0x9cf99766a87ed923!5m2!4m1!1i2!8m2!3d11.4159107!4d76.7043318!16s%2Fg%2F11flw4bskp!19sChIJAUH66Xy9qDsRI9l-qGaX-Zw?authuser=0&hl=en&rclk=1,http://www.beverlyvilla.com/,Google Maps
Sherlock,,+91 423 244 0094,,4.4,1269,Unknown,https://www.google.com/maps/place/Sherlock/data=!4m10!3m9!1s0x3ba8bd84cd9191cd:0xe66fc999f94ad14c!5m2!4m1!1i2!8m2!3d11.4031632!4d76.7217121!16s%2Fg%2F1tghbkz1!19sChIJzZGRzYS9qDsRTNFK-ZnJb-Y?authuser=0&hl=en&rclk=1,http://littlearth.in/sherlock/,Google Maps
Burrows,,+91 79044 93310,,4.7,35,Unknown,https://www.google.com/maps/place/Burrows/data=!4m10!3m9!1s0x3ba8bb7c3050b569:0x9ff781b71ab5e504!5m2!4m1!1i2!8m2!3d11.4618016!4d76.6822128!16s%2Fg%2F11xcmkk232!19sChIJabVQMHy7qDsRBOW1GreB958?authuser=0&hl=en&rclk=1,https://burrowsooty.com/,Google Maps
Cool Spot Cottage,,+91 70103 95526,,4.3,742,Unknown,https://www.google.com/maps/place/Cool+Spot+Cottage/data=!4m10!3m9!1s0x3ba8bda1e8030235:0x2eaa6b19c2310355!5m2!4m1!1i2!8m2!3d11.4039343!4d76.7118695!16s%2Fg%2F11b6gd74_l!19sChIJNQID6KG9qDsRVQMxwhlrqi4?authuser=0&hl=en&rclk=1,https://coolspotcottage.com/,Google Maps
Glen View Home Stay,,+91 98943 72222,,4.3,220,Unknown,https://www.google.com/maps/place/Glen+View+Home+Stay/data=!4m10!3m9!1s0x3ba8961a497cdc17:0x91c3300b03731ec2!5m2!4m1!1i2!8m2!3d11.393353!4d76.7179082!16s%2Fg%2F11ddx9pnkr!19sChIJF9x8SRqWqDsRwh5zAwsww5E?authuser=0&hl=en&rclk=1,http://www.glenviewhomestay.com/,Google Maps
Dé First Corner,,+91 88385 85813,,4.7,39,Unknown,https://www.google.com/maps/place/D%C3%A9+First+Corner/data=!4m10!3m9!1s0x3ba8bd816a4d0965:0x618555522b335e96!5m2!4m1!1i2!8m2!3d11.4528597!4d76.6781609!16s%2Fg%2F11z57z7gl4!19sChIJZQlNaoG9qDsRll4zK1JVhWE?authuser=0&hl=en&rclk=1,https://www.defirstcorner.com/,Google Maps
"Fortune Resort Sullivan Court, Ooty - Member ITC Hotels’ Group",,+91 423 244 1415,,4.4,2761,Unknown,"https://www.google.com/maps/place/Fortune+Resort+Sullivan+Court,+Ooty+-+Member+ITC+Hotels%E2%80%99+Group/data=!4m10!3m9!1s0x3ba8bd8baa4c280b:0xeed07e8757149be9!5m2!4m1!1i2!8m2!3d11.4076791!4d76.7111583!16s%2Fg%2F11bxfzjtzk!19sChIJCyhMqou9qDsR6ZsUV4d-0O4?authuser=0&hl=en&rclk=1",https://www.itchotels.com/in/en/fortuneresortsullivancourt-ooty?utm_source=google&utm_medium=GMB,Google Maps
Hotel Sunpark Grand,,+91 423 222 3360,,3.7,498,Unknown,https://www.google.com/maps/place/Hotel+Sunpark+Grand/data=!4m10!3m9!1s0x3ba8bd8d7eac8fe1:0xa4a00e04f594c440!5m2!4m1!1i2!8m2!3d11.4126789!4d76.7047748!16s%2Fg%2F1txfml8d!19sChIJ4Y-sfo29qDsRQMSU9QQOoKQ?authuser=0&hl=en&rclk=1,http://www.sunparkgrand.com/,Google Maps
Green Moon Residency,,+91 75020 66999,,4.3,472,Unknown,https://www.google.com/maps/place/Green+Moon+Residency/data=!4m10!3m9!1s0x3ba8bdee6e0b868b:0x8be8ae61a4cc746!5m2!4m1!1i2!8m2!3d11.4148179!4d76.7171343!16s%2Fg%2F11dfvvvrr2!19sChIJi4YLbu69qDsRRsdMGuaKvgg?authuser=0&hl=en&rclk=1,https://green-moon-residency.hotelsintamilnadu.com/en/,Google Maps
Skylarc Inn,,+91 97879 67275,"Skylarc Inn, Granduff Road",4.3,317,Unknown,https://www.google.com/maps/place/Skylarc+Inn/data=!4m7!3m6!1s0x3ba8960b1ef12389:0x3ac1b77fa7d1ebf7!8m2!3d11.3807663!4d76.7327502!16s%2Fg%2F11c2qh2s9b!19sChIJiSPxHguWqDsR9-vRp3-3wTo?authuser=0&hl=en&rclk=1,https://www.skylarcinn.com/,Google Maps
West Downs - The Heritage Resort,,+91 423 244 2262,"100, Westbury Road, Coimbatore-Ooty-Gundlupet Hwy",4.2,1577,Unknown,https://www.google.com/maps/place/West+Downs+-+The+Heritage+Resort/data=!4m7!3m6!1s0x3ba8bd9d6526fc8d:0xcffb5cfd7530755a!8m2!3d11.4136679!4d76.6877773!16s%2Fg%2F11g66sxr7b!19sChIJjfwmZZ29qDsRWnUwdf1c-88?authuser=0&hl=en&rclk=1,https://westdownsresort.com/,Google Maps
DrizzleDrop Inn,,+91 99628 22355,"215 H, Dispensary Road,",3.8,987,Unknown,https://www.google.com/maps/place/DrizzleDrop+Inn/data=!4m7!3m6!1s0x3ba8962ea346ed07:0xf65c4c81e400f184!8m2!3d11.3941653!4d76.6939726!16s%2Fg%2F11cn6c9yg1!19sChIJB-1Goy6WqDsRhPEA5IFMXPY?authuser=0&hl=en&rclk=1,https://drizzledropinn.com/,Google Maps
PARADISE PERFECT,,+91 90809 18262,"DOOR NO:136D, 136F, Welbeck Rd",4.1,734,Unknown,https://www.google.com/maps/place/PARADISE+PERFECT/data=!4m7!3m6!1s0x3ba89627de0e876d:0x162fa63af6a944f1!8m2!3d11.3996706!4d76.699366!16s%2Fg%2F11fy5j0qhd!19sChIJbYcO3ieWqDsR8USp9jqmLxY?authuser=0&hl=en&rclk=1,https://paradise-perfect-holiday-home.hotelsintamilnadu.com/en/,Google Maps
Bouganvilla,,+91 90470 21222,"262 A, St Thomas Church Rd, off Silverton Road",4.5,547,Unknown,https://www.google.com/maps/place/Bouganvilla/data=!4m7!3m6!1s0x3ba89629a3defbd9:0xbad946ca43825814!8m2!3d11.3984832!4d76.6950994!16s%2Fg%2F1tgdgf3t!19sChIJ2fveoymWqDsRFFiCQ8pG2bo?authuser=0&hl=en&rclk=1,http://www.bouganvilla.in/,Google Maps
The Monarch,,+91 423 244 4408,"CP92+C9Q, Have Lock Road, near Police Quarters",3.8,1749,Unknown,https://www.google.com/maps/place/The+Monarch/data=!4m7!3m6!1s0x3baf7af1a0abc2b7:0xc73f4ae21adbfa2c!8m2!3d11.4201488!4d76.6992588!16s%2Fg%2F1tc_cpsg!19sChIJt8KroPF6rzsRLPrbGuJKP8c?authuser=0&hl=en&rclk=1,http://www.monarchooty.in/,Google Maps
WelcomHeritage Fernhills Royal Palace,,+91 99439 99945,Ferrnhills Post,4.2,1354,Unknown,https://www.google.com/maps/place/WelcomHeritage+Fernhills+Royal+Palace/data=!4m7!3m6!1s0x3ba897d4b976089b:0x155300f78b447bd2!8m2!3d11.3970615!4d76.6857594!16s%2Fg%2F1td0lfz1!19sChIJmwh2udSXqDsR0ntEi_cAUxU?authuser=0&hl=en&rclk=1,https://www.welcomheritagehotels.in/welcomheritage-fernhills-royal-palace/ooty-hotels?utm_source=google&utm_medium=gbp&utm_campaign=fernhills-royal-palace,Google Maps
Hotel Sarkar Palace,,+91 423 244 9310,"5/c, Doddabetta Road",3.9,1829,Unknown,https://www.google.com/maps/place/Hotel+Sarkar+Palace/data=!4m7!3m6!1s0x3ba8bd92a44c213b:0x82f6a7d5b2c3aafa!8m2!3d11.412829!4d76.7096858!16s%2Fg%2F1v9ghfc4!19sChIJOyFMpJK9qDsR-qrDstWn9oI?authuser=0&hl=en&rclk=1,https://hotelsarkarpalace.com/,Google Maps
RK Holiday Homes (RK Homes Guest House),,+91 63818 47345,"Bus station, 27, Welbeck Road next to Zostel Ooty Dasaprakash, near Ooty Main",4.3,714,Unknown,https://www.google.com/maps/place/RK+Holiday+Homes+%28RK+Homes+Guest+House%29/data=!4m7!3m6!1s0x3ba896286c66003d:0xe6192ef0fce56fd4!8m2!3d11.3995508!4d76.6981607!16s%2Fg%2F1ptw_cb7x!19sChIJPQBmbCiWqDsR1G_l_PAuGeY?authuser=0&hl=en&rclk=1,https://live.ipms247.com/booking/book-rooms-rkholidayhome,Google Maps
The Hornbill Residency,,+91 423 245 0055,"Nilgiris, NH-67, Nagapattinam Coimbatore Gundlupet Highway, Ooty",3.7,243,No,https://www.google.com/maps/place/The+Hornbill+Residency/data=!4m7!3m6!1s0x3ba8bdf5ecee3b25:0x1cc427dc5394a757!8m2!3d11.4028471!4d76.7150679!16s%2Fg%2F11cn94rcbp!19sChIJJTvu7PW9qDsRV6eUU9wnxBw?authuser=0&hl=en&rclk=1,https://hornbill-residency.hotelsintamilnadu.com/en/,Google Maps
"Hotel Sri Balaji, Ooty",,+91 99760 22663,"159/A1, Coonoor Rd, opposite Eye Foundation Hospital",4.1,1050,Unknown,"https://www.google.com/maps/place/Hotel+Sri+Balaji,+Ooty/data=!4m7!3m6!1s0x3ba8bdf5c118fa9b:0x15779aa2738321e5!8m2!3d11.4036528!4d76.7155461!16s%2Fg%2F1vfn527z!19sChIJm_oYwfW9qDsR5SGDc6KadxU?authuser=0&hl=en&rclk=1",http://www.hotelsribalaji.com/,Google Maps
Hotel Darshan,,+91 90470 40059,"Woodcock Rd, near BOAT HOOUSE",4.1,3589,Unknown,https://www.google.com/maps/place/Hotel+Darshan/data=!4m7!3m6!1s0x3ba8bdd1e58817b9:0x8381b021ac830de9!8m2!3d11.4066897!4d76.6872064!16s%2Fg%2F11sfr1cx_7!19sChIJuReI5dG9qDsR6Q2DrCGwgYM?authuser=0&hl=en&rclk=1,http://www.hoteldarshan.com/,Google Maps
AJ Heritage Resort Ooty by VOYE HOMES,,+91 79944 40495,"Balkie House, 187, Blakie Road, above Old Woodlands Hotel, near Race Course",4.1,264,Unknown,https://www.google.com/maps/place/AJ+Heritage+Resort+Ooty+by+VOYE+HOMES/data=!4m7!3m6!1s0x3ba897b2751fde43:0xec454862bb9d71d1!8m2!3d11.3987614!4d76.7007336!16s%2Fg%2F11q56kl_tj!19sChIJQ94fdbKXqDsR0XGdu2JIRew?authuser=0&hl=en&rclk=1,https://voyehomes.com/reservation/a-j-heritage-resort-by-voye-homes-uia,Google Maps
"Club Mahindra Resort Danish Villa, Ooty, Tamil Nadu",,+91 92288 17959,"30, Sheddon Rd",4.4,1073,Unknown,"https://www.google.com/maps/place/Club+Mahindra+Resort+Danish+Villa,+Ooty,+Tamil+Nadu/data=!4m7!3m6!1s0x3ba8bda24ee2d7d7:0xd2098aebe11ca71a!8m2!3d11.4183269!4d76.7035878!16s%2Fg%2F1tdr1r5_!19sChIJ19fiTqK9qDsRGqcc4euKCdI?authuser=0&hl=en&rclk=1",https://www.clubmahindra.com/our-resorts/club-mahindra-danish-villa-resort-in-ooty-tamil-nadu?utm_source=google&utm_medium=maps&utm_campaign=club-mahindra-resort-danish-villa-ooty-tamil-nadu&campaign=2507webregular&refid=ltr-organic-google-maps-club-mahindra-resort-danish-villa-ooty-tamil-nadu,Google Maps
Hotel Glanton Manor,,+91 423 244 1941,"Charing Cross, Coonoor Rd",3.8,1015,Unknown,https://www.google.com/maps/place/Hotel+Glanton+Manor/data=!4m7!3m6!1s0x3ba8bd8d6911fbcf:0xa9a68453519940d!8m2!3d11.4106338!4d76.7111955!16s%2Fg%2F1wz514fn!19sChIJz_sRaY29qDsRDZQZNUVomgo?authuser=0&hl=en&rclk=1,http://www.glantongroup.com/,Google Maps
MMR Grand Inn,,+91 63830 55877,"202-C, Patna House Rd",4.0,305,Unknown,https://www.google.com/maps/place/MMR+Grand+Inn/data=!4m7!3m6!1s0x3ba89628635ff38d:0x54518c5606b1fafc!8m2!3d11.3987754!4d76.6982562!16s%2Fg%2F11b6_qtjpb!19sChIJjfNfYyiWqDsR_PqxBlaMUVQ?authuser=0&hl=en&rclk=1,https://www.mmrgrandinn.com/,Google Maps
"Emarald Hotel, Ooty",,+91 97470 61000,"CM3G+4G6, Governers Shola Rd, nearby Address:, behind Lakeview Hotel",3.2,312,No,"https://www.google.com/maps/place/Emarald+Hotel,+Ooty/data=!4m7!3m6!1s0x3ba8bd84d446382d:0xd5e2496c510149fe!8m2!3d11.402797!4d76.6762737!16s%2Fg%2F1pp2x6v53!19sChIJLThG1IS9qDsR_kkBUWxJ4tU?authuser=0&hl=en&rclk=1",http://www.emarald.in/hotel-in-ooty,Google Maps
Lymond House Ooty,,+91 98431 49490,"CM7V+JMQ, Next to Taj Savoy, Sylks Rd",4.1,337,Unknown,https://www.google.com/maps/place/Lymond+House+Ooty/data=!4m7!3m6!1s0x3ba8bd9b1a322a6b:0x886dec47f5579e27!8m2!3d11.4144269!4d76.6942548!16s%2Fg%2F1tdx746t!19sChIJayoyGpu9qDsRJ55X9UfsbYg?authuser=0&hl=en&rclk=1,https://lymond-house.hotelsintamilnadu.com/en/,Google Maps
Logan Camp Ooty,,+91 97470 55554,,4.5,1082,Unknown,https://www.google.com/maps/place/Logan+Camp+Ooty/data=!4m7!3m6!1s0x3ba8bd74ea5c7783:0xb89ac73306dfd2e!8m2!3d11.3840821!4d76.7499425!16s%2Fg%2F11f50st658!19sChIJg3dc6nS9qDsRLv1tMHOsiQs?authuser=0&hl=en&rclk=1,https://www.logancamp.in/,Google Maps
Green casa ooty,,+91 82819 42654,"4/873, 4/899,FUNCITY LOVEDALE, JUNCTION, Coonoor Rd",3.9,299,Unknown,https://www.google.com/maps/place/Green+casa+ooty/data=!4m7!3m6!1s0x3ba8975546fbc847:0x3547dfd13e46a38a!8m2!3d11.3984146!4d76.7203443!16s%2Fg%2F11flt1_5n6!19sChIJR8j7RlWXqDsRiqNGPtHfRzU?authuser=0&hl=en&rclk=1,https://the-green-casa-ooty.hotelmix.ro/,Google Maps
Mowbray House Resorts Ooty by VOYE HOMES,,+91 79944 43142,"Mowbray House, near Mysuru - Ooty Road",4.1,160,Unknown,https://www.google.com/maps/place/Mowbray+House+Resorts+Ooty+by+VOYE+HOMES/data=!4m7!3m6!1s0x3ba897cf641c6a47:0xbf4cca0cbb486f1f!8m2!3d11.3981968!4d76.6862995!16s%2Fg%2F11jz9plskd!19sChIJR2ocZM-XqDsRH29IuwzKTL8?authuser=0&hl=en&rclk=1,https://voyehomes.com/mowbray-house-resort-ooty-by-voye-homes-ukl,Google Maps
British County Ooty,,+91 89408 80100,,4.6,405,Unknown,https://www.google.com/maps/place/British+County+Ooty/data=!4m7!3m6!1s0x3ba897be6a8f882b:0x83b17c3787e8c6b4!8m2!3d11.3788675!4d76.6568227!16s%2Fg%2F11rv2fwbv9!19sChIJK4iPar6XqDsRtMbohzd8sYM?authuser=0&hl=en&rclk=1,https://britishcountyooty.com/,Google Maps
OOTY Hidden Valley Jungle Camp,,+91 94430 43552,168K2 Rolston Club Road,4.3,73,Unknown,https://www.google.com/maps/place/OOTY+Hidden+Valley+Jungle+Camp/data=!4m7!3m6!1s0x3ba8bd9a9d41124f:0x99e7186bbe10d51d!8m2!3d11.414238!4d76.698943!16s%2Fg%2F11cm9cc5xx!19sChIJTxJBnZq9qDsRHdUQvmsY55k?authuser=0&hl=en&rclk=1,https://www.ootyhiddenvalley.in/,Google Maps
"FabEscape St. Clouds - Hotel in Ooty Botanical Gardens, Ooty",,+91 70424 24242,,3.3,353,Unknown,"https://www.google.com/maps/place/FabEscape+St.+Clouds+-+Hotel+in+Ooty+Botanical+Gardens,+Ooty/data=!4m10!3m9!1s0x3ba8bd949fb024b5:0x579b72a9cade69e9!5m2!4m1!1i2!8m2!3d11.4184958!4d76.7081827!16s%2Fg%2F11bz0qzr2m!19sChIJtSSwn5S9qDsR6Wneyqlym1c?authuser=0&hl=en&rclk=1",https://www.fabhotels.com/hotels-in-ooty/fabhotel-st-clouds.html?utm_source=GMB&utm_medium=organic&utm_campaign=GMB_Traffic,Google Maps
Sanctuary Boutique Hotel Ooty,,+91 94420 69255,,4.4,223,Unknown,https://www.google.com/maps/place/Sanctuary+Boutique+Hotel+Ooty/data=!4m10!3m9!1s0x3ba8bd930aa88595:0xf7c8e21e789d27ca!5m2!4m1!1i2!8m2!3d11.416943!4d76.707773!16s%2Fg%2F11c760jzr_!19sChIJlYWoCpO9qDsRyiedeB7iyPc?authuser=0&hl=en&rclk=1,https://www.sanctuaryooty.com/,Google Maps
The Tamarillo,,+91 81100 33445,,4.6,561,Unknown,https://www.google.com/maps/place/The+Tamarillo/data=!4m10!3m9!1s0x3ba896188060ef9f:0xc4ba413ad21efeb2!5m2!4m1!1i2!8m2!3d11.393448!4d76.7106638!16s%2Fg%2F11f54tbv_c!19sChIJn-9ggBiWqDsRsv4e0jpBusQ?authuser=0&hl=en&rclk=1,https://thetamarillo.com/,Google Maps
Glyngarth Villa,,+91 423 244 5754,,4.0,17,No,https://www.google.com/maps/place/Glyngarth+Villa/data=!4m10!3m9!1s0x3ba8bd84d3a9756d:0x883711699fa55879!5m2!4m1!1i2!8m2!3d11.4159944!4d76.6797551!16s%2Fg%2F1vhlwm7s!19sChIJbXWp04S9qDsReViln2kRN4g?authuser=0&hl=en&rclk=1,https://glyngarth-resorts.hotelsintamilnadu.com/en/,Google Maps
Teyt Grans view,,+91 75938 88889,,4.6,88,Unknown,https://www.google.com/maps/place/Teyt+Grans+view/data=!4m10!3m9!1s0x3ba895684688efe3:0x356b0797a54dbf10!5m2!4m1!1i2!8m2!3d11.3836683!4d76.7430557!16s%2Fg%2F11ysmpkq85!19sChIJ4--IRmiVqDsREL9NpZcHazU?authuser=0&hl=en&rclk=1,https://www.teyt.in/,Google Maps
